id,year,title,imprint,author,langname,glottolog_langname,subclass,glottocode,area,langfamily,affiliation,longitude,latitude,population,subsistence,doreco,oclc,lcc,access,url,rights,copyright
mdp.39015041370175,1994,"Azerbaijani-English dictionary / Patrick A. O'Sullivan, Mario Severino, Valeriy Volozov.","Dunwoody Press, c1994.",NA,North Azerbaijani,North Azerbaijani,x-english (and english-x),nort2697,Eurasia,Turkic,"Turkic, Common Turkic, Oghuz, Nuclear Oghuz, Central Oghuz",46.4737,40.97768,6460000,other,NA,34590636,94069717 /NE,deny,NA,ic,NA
uiug.30112025233245,1979,"Lappisk (samisk) ordbok : grunnet på dialektene i Polmak, Karasjok og Kautokeino = Lapp dictionary ... / Konrad Nielsen, Asbjørn Nesheim.","Universitetsforl, 1979.",NA,North Saami,North Saami,x-english (and english-x),nort2671,Eurasia,Uralic,"Uralic, Saami, Western Saami, Central Western Saami",22.1113,68.725,20700,other,NA,7305962,80127053,deny,NA,ic,NA
uc1.32106006084187,1963,Maidu texts and dictionary.,"University of California Press, 1963.",NA,Northeast Maidu,Northeast Maidu,x-english (and english-x),nort2952,North America,Maiduan,Maiduan,239.355,40.4102,100,hunter-gatherer,NA,568945,63064540,deny,NA,ic,NA
other.northernalta_laguia_nort2875,2018,"Documentation of Northern Alta: grammar, texts and glossary",Universitat de Barcelona,Alexandro-Xavier García Laguía,Northern Alta,Northern Alta,x-english,nort2875,Papunesia,Austronesian,"Austronesian, Malayo-Polynesian, Northern Luzon, Meso-Cordilleran",121.454,15.6913,200,hunter-gatherer,1,NA,NA,pdf,https://www.academia.edu/44525437/Documentation_of_Northern_Alta_grammar_texts_and_glossary,NA,NA
hvd.32044086555802,1860,A dictionary of the Grebo language / by John Payne.,"E.O. Jenkins, 1860.",NA,Northern Grebo,Northern Grebo,x-english (and english-x),nort2810,Africa,Kru,"Kru, Greater Western Kru, Western Kru, Grebo-Aizi, Grebo, Liberian Grebo, North-Central Liberian Grebo",-8.1409,5.17103,84500,other,NA,18883369,NA,allow,NA,pd,NA
mdp.39015056469300,2001,"A dictionary of the Pukhto, Pushto, or language of the Afghans ... / H.G. Raverty.","Sang-e-Meel Publications, 2001.",NA,Northern Pashto,Northern Pashto,x-english (and english-x),nort2646,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Pashto, Nuclear Pashto",71.33,34,9590000,other,NA,50519081,2002343176,deny,NA,ic,NA
wu.89001376342,1980,"A dictionary of the Puk̲k̲h̲to or Puk̲s̲h̲to language, in which the words are traced to their sources in the Indian and Persian languages / by Henry Walter Bellew.","Pakistan Pub. House, 1980.",NA,Northern Pashto,Northern Pashto,x-english (and english-x),nort2646,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Indo-Iranian, Iranian, Pashto, Nuclear Pashto",71.33,34,9590000,other,NA,6735200,80930122,deny,NA,ic,NA
mdp.39015040087432,1957,Albanian-English and English-Albanian dictionary / by Nelo Drizari.,"Frederick Ungar, c1957.",NA,Albanian,Northern Tosk Albanian,x-english (and english-x),tosk1239,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Albanian, Albanian-Tosk",20,41,2915000,other,NA,14614643,57009330,allow,NA,pd,NA
mdp.39015080699625,2008,"Comprehensive Uzbek-English dictionary / Jahangir Mamatov, Michael Horlick, Karamat Kadirova.","Dunwoody Press, 2008.",NA,Uzbek,Northern Uzbek,x-english (and english-x),nort2690,Eurasia,Turkic,"Turkic, Common Turkic, Turkestan Turkic, Uyghur-Uzbek, Modern Uyghur-Uzbek, Uzbek",69.211,40.886,17695000,other,NA,300453555,2008942932,deny,NA,ic,NA
mdp.39015067635501,2007,"English-Uzbek, Uzbek-English Dictionary = Inglizcha-O'zbekcha, O'zbekcha-Inglizcha lug'at : 45000 dan ortiq so'z va ibora / A. A. Kholmuradov, R. X. Azizov.","G'afur G'ulom nomidagi nashriyot-matbaa ijodiy uyi, 2007.",NA,Uzbek,Northern Uzbek,x-english (and english-x),nort2690,Eurasia,Turkic,"Turkic, Common Turkic, Turkestan Turkic, Uyghur-Uzbek, Modern Uyghur-Uzbek, Uzbek",69.211,40.886,17695000,other,NA,174293470,NA,deny,NA,ic,NA
mdp.39015002640442,1980,Uzbek-English dictionary / compiled by Natalie Waterson.,"Oxford University Press, 1980.",NA,Uzbek,Northern Uzbek,x-english (and english-x),nort2690,Eurasia,Turkic,"Turkic, Common Turkic, Turkestan Turkic, Uyghur-Uzbek, Modern Uyghur-Uzbek, Uzbek",69.211,40.886,17695000,other,NA,5100980,79040336,deny,NA,ic,NA
umn.31951d029258128,2009,Ichishkíin sínwit : Yakama/Yakima Sahaptin dictionary / Virginia Beavert and Sharon Hargus.,"Heritage University ; In association with the University of Washington Press, ©2009.",NA,Northwest Sahaptin,Northwest Sahaptin,x-english (and english-x),yaki1237,North America,Sahaptian,"Sahaptian, Sahaptin, Northern Sahaptin",239.244,46.2655,3000,hunter-gatherer,NA,268797329,2009004404,deny,NA,ic,NA
mdp.39015071199619,1907,A Cheap and concise dictionary of the Ojibway and English languages / compiled and abridged from larger editions by English and French authors.,"International Colportage Mission, 1903-1907.",NA,Ojibway,Northwestern Ojibwa,x-english (and english-x),nort2961,North America,Algic,"Algic, Algonquian-Blackfoot, Algonquian, Eastern Great Lakes Algonquian, Ojibwa-Potawatomi, Ojibwa, Nuclear Ojibwe, Northwestern-Saulteaux Ojibwa",272.2138,51.6192,20000,hunter-gatherer,NA,28008424,NA,allow,NA,pdus,NA
nyp.33433075867600,1892,A new pocket-dictionary of the English and Dano-Norwegian languages.,Hirschfeld Bros. [1892],NA,Norwegian,Norwegian,english-x,norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,37550355,NA,allow,NA,pd,NA
uc1.32106013882870,1998,"Collins engelsk-norsk ordbok = English-Norwegian dictionary / Lorna Sinclair Knight, Hilde Hasselgård","HarperCollins, 1998",NA,Norwegian,Norwegian,english-x,norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,39467390,NA,deny,NA,ic,NA
inu.32000002283234,1897,Dictionary of the Dano-Norwegian and English languages / by A. Larsen.,"Library Gyldendal (F. Hegel & Son), 1897.",NA,Norwegian,Norwegian,x-english (and english-x),norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,7610896,NA,allow,NA,pd,NA
inu.39000006143908,1995,Engelsk-norsk ordbok = English-Norwegian dictionary / Willy A. Kirkeby.,"Universitetsforlaget, 1995.",NA,Norwegian,Norwegian,english-x,norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,34288380,NA,deny,NA,ic,NA
uc1.c070882444,1887,English-Norwegian dictionary.,"D. Nutt, 1887.",NA,Norwegian,Norwegian,english-x,norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,1413719,NA,allow,NA,pd,NA
mdp.39015020574128,1981,"English-Norwegian, Norwegian-English dictionary / revised by Egill Daae Gabrielsen.","Hippocrene, 1981, c1980.",NA,Norwegian,Norwegian,x-english (and english-x),norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,8337754,NA,deny,NA,ic,NA
hvd.hx5j4c,1897,Leachman's Norsk-Engelsk lomme-ordbog. Norwegian-English pocket dictionary and manual of useful information.,"J. Leachman & Son, [cop.1897].",NA,Norwegian,Norwegian,x-english (and english-x),norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,82204358,NA,allow,NA,pd,NA
mdp.39015054064434,1960,"McKay's modern Norwegian-English, English-Norwegian dictionary (Gyldendal's) by H. Scavenius and B. Berulfsen.",D. McKay Co. [1960?],NA,Norwegian,Norwegian,x-english (and english-x),norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,7991053,NA,deny,NA,ic,NA
mdp.39015043048399,1984,Norwegian English dictionary : a pronouncing and translating dictionary of modern Norwegian [Bokmål and Nynorsk] : with a historical and grammatical introduction / Einar Haugen.,"Universitetsforlaget, 1984.",NA,Norwegian,Norwegian,x-english (and english-x),norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,11713726,NA,deny,NA,ic,NA
inu.30000092834559,2003,"Norwegian dictionary & phrasebook : Norwegian-English, English-Norwegian / J. Gill Holland.","Hippocrene Books, c2003.",NA,Norwegian,Norwegian,x-english (and english-x),norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,52493347,2003047171,deny,NA,ic,NA
mdp.39015068344897,1955,"Norwegian-English school dictionary, by Theodore Jorgenson and Peder Galdal.","St. Olaf College Press, 1955.",NA,Norwegian,Norwegian,x-english (and english-x),norw1258,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.71,59.92,4639000,other,NA,14676543,56020830,allow,NA,pd,NA
uva.x000352909,1948,Nuer-English dictionary / by J. Kiggen.,"[s.n.], 1948.",NA,Nuer,Nuer,x-english (and english-x),nuer1246,Africa,Nilotic,"Nilotic, Western Nilotic, Dinka-Nuer, Nuer-Reel",32.3829,8.13911,804900,other,NA,13188700,NA,deny,NA,ic,NA
mdp.39015029444463,1992,A Nukunu dictionary / by Luise A. Hercus.,"L.A. Hercus, 1992.",NA,Nugunu (Australia),Nugunu,x-english (and english-x),nugu1241,Australia,Pama-Nyungan,"Pama-Nyungan, Arandic-Thura-Yura, Thura-Yura, Core Thura Yura, Unclassified Core Thura-Yura",133.908,-31.9899,100,hunter-gatherer,NA,27541406,NA,deny,NA,ic,NA
mdp.39015001714594,1982,"Nung Fan Slihng - English dictionary / Vy thị Bé, Janice E. Saul, Nancy Frieberger Wilson.","Summer Institute of Linguistics, 1982.",NA,Nung (Viet Nam),Nung,x-english (and english-x),nung1283,Eurasia,Tai-Kadai,"Tai-Kadai, Kam-Tai, Daic-Beic, Daic, Central-Southwestern Tai, Debao-Jingxi-Nung",104.286,20.8965,856000,other,NA,10662972,NA,deny,NA,ic,NA
uc1.b3312880,1969,"Dictionary of the Nupe language, by A. W. Banfield. Shonga, N. Nigeria, Niger Press, 1914-[16]","Gregg, 1969.",NA,Nupe-Nupe-Tako,Nupe-Nupe-Tako,x-english (and english-x),nupe1254,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Benue-Congo, Ebira-Nupoid, Macro-Nupoid, Nupoid",5.40031,9.18404,800000,other,NA,21772800000000,70504196,deny,NA,ic,NA
inu.30000109945356,2005,A concise dictionary of the Nuuchahnulth language of Vancouver Island / compiled and edited by John Stonham.,"Edwin Mellen Press, c2005.",NA,Nuu-chah-nulth,Nuu-chah-nulth,x-english (and english-x),nuuc1236,North America,Wakashan,"Wakashan, Southern Wakashan",233.33,49.67,7680,hunter-gatherer,NA,NA,2005041528,deny,NA,ic,NA
uva.x000041976,1968,A cyclopædic dictionary of the Mang'anja language spoken in British Central Africa / by the Rev. David Clement Scott.,"Gregg International, 1968.",NA,Nyanja,Nyanja,x-english (and english-x),nyan1308,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Tumbuka-Sena-Nyanja, Sena-Nyanja, Nyanjaic",32.8108,-14.8047,8402000,other,NA,3410030,NA,deny,NA,ic,NA
nyp.33433069248700,1894,"An English-Nyanja dictionary of the Nyanja language spoken in British Central Africa, by Robert Laws ...","published by James Thin, 1894.",NA,Nyanja,Nyanja,english-x,nyan1308,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Tumbuka-Sena-Nyanja, Sena-Nyanja, Nyanjaic",32.8108,-14.8047,8402000,other,NA,32255627,NA,allow,NA,pd,NA
uva.x000079094,1968,Dictionary of the Kiniassa language; edited by L. Krapf.,"Gregg, 1967 [i.e. 1968].",NA,Nyanja,Nyanja,x-english (and english-x),nyan1308,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Tumbuka-Sena-Nyanja, Sena-Nyanja, Nyanjaic",32.8108,-14.8047,8402000,other,NA,220474,79367651,allow,NA,pdus,NA
uva.x000936910,1980,The student's English-Chichewâ dictionary.,"CLAIM, 1980, c1972.",NA,Nyanja,Nyanja,english-x,nyan1308,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Tumbuka-Sena-Nyanja, Sena-Nyanja, Nyanjaic",32.8108,-14.8047,8402000,other,NA,10586648,NA,deny,NA,ic,NA
uva.x000356379,1959,A simplified Runyankore-Rukiga-English and English-Runyankore-Rukiga dictionary : in the 1955 revised orthography with tone-markings and full entries under prefixes / compiled by C. Taylor.,"Eagle Press, 1959.",NA,Nyankole,Nyankole,x-english (and english-x),nyan1307,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, West Nyanza, Rutara, North Rutara, Nkore-Kiga-Nyoro-Tooro, Nkore-Kiga",30.548,-0.46364,2330000,other,NA,7148091,64028861,deny,NA,ic,NA
webonary.lunyole_musimami_nyol1238,2012,Ehyagi hy?ebibono by?Olunyole - Lunyole Dictionary,SIL International,"Sylvester N. M. Musimami, Martin Diprose",Lunyole,Nyole,x-english,nyol1238,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Northeast Savanna Bantu, Great Lakes Bantu, Greater Luyia, Unclassified Greater Luyia",33.9181,0.88072,341000,other,NA,NA,NA,pdf,https://www.webonary.org/lunyole/download/,NA,NA
mdp.39015053535210,1992,"Nzema nee nrelenza edwe̳bohilele̳ buluku = Nzema-English, English-Nzema dictionary / P.A. Kwesi-Aboagye.","Bureau of Ghana Languages, 1992.",NA,Nzima,Nzima,x-english (and english-x),nzim1238,Africa,Atlantic-Congo,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Potou-Tano, Tano, Central Tano, Bia, Southern Bia, Jwira-Nzima",-2.81123,5.1785,328700,other,NA,34686727,NA,deny,NA,ic,NA
mdp.39015069452590,1923,"A comprehensive English-Oriya dictionary, by J.G. Pike and Gordon S. Wilkins.","Orissa Mission Press, 1916-1923.",NA,Oriya,Odia,english-x,oriy1255,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Eastern zone, Oriya-Gauda-Kamrupa, Macro-Oriya",85,21,34463280,other,NA,12276009,NA,allow,NA,pdus,NA
mdp.39015069919408,1964,"Students' diamond dictionary of words, phrases and idioms, Anglo-Oriya. Compiled by Jagan Mohan Patnaik. Edited by Girija Sankar Ray.","Cuttack Pub. House, 1962-64.",NA,Oriya,Odia,english-x,oriy1255,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Eastern zone, Oriya-Gauda-Kamrupa, Macro-Oriya",85,21,34463280,other,NA,473573,NA,deny,NA,ic,NA
mdp.39015022928488,1964,"Students' popular dictionary; English-English-Oriya containing about 30,000 word-meanings. Compiled by Damodar Misra. Rev. by an experienced professor.",Cuttack Students' Store. [1964],NA,Oriya,Odia,english-x,oriy1255,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Eastern zone, Oriya-Gauda-Kamrupa, Macro-Oriya",85,21,34463280,other,NA,31271780,sa 65003851,deny,NA,ic,NA
mdp.39015052970277,2003,The concise Oriya-English dictionary / [compiled by ] R.J. Grundy.,"Asian Educational Services, 2003.",NA,Oriya,Odia,x-english (and english-x),oriy1255,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Indo-Aryan Eastern zone, Oriya-Gauda-Kamrupa, Macro-Oriya",85,21,34463280,other,NA,52727693,2003308379,deny,NA,ic,NA
mdp.39015032889118,1993,Oksapmin dictionary / Marshall Lawrence ; edited by David Michael Snyder.,"Summer Institute of Linguistics, 1993.",NA,Oksapmin,Oksapmin,x-english (and english-x),oksa1245,Papunesia,Nuclear Trans New Guinea,"Nuclear Trans New Guinea, Asmat-Awyu-Ok, Awyu-Ok, Ok-Oksapmin",142.177,-5.20797,8000,other,NA,30058241,NA,deny,NA,ic,NA
mdp.39015012932086,1987,A dictionary of early Zhou Chinese / Axel Schuessler.,"University of Hawaii Press, c1987.",NA,Old Chinese,Old Chinese,ancient language,oldc1244,Eurasia,Sino-Tibetan,"Sino-Tibetan, Sinitic",114.32,36.12,57671400,other,NA,15792310,87013863,deny,NA,ic,NA
mdp.39015066578827,1966,A concise Anglo-Saxon dictionary / by John R. Clark Hall.,"University Press, 1966.",NA,Old English (ca. 450-1100),Old English,ancient language,olde1238,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic",-1.31,51.06,2250000,other,NA,3303743,NA,deny,NA,ic,NA
mdp.39015031024238,1888,"A dictionary of the Kentish dialect and provincialisms in use in the County of Kent, by W.D. Parish and W.F. Shaw.","Farncombe, 1888.",NA,Old English (ca. 450-1100),Old English,ancient language,olde1238,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic",-1.31,51.06,2250000,other,NA,19996667,NA,allow,NA,pd,NA
mdp.39015014202660,1885,A handy Anglo-Saxon dictionary:,"A. S. Barnes & co., c1885.",NA,Old English (ca. 450-1100),Old English,ancient language,olde1238,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic",-1.31,51.06,2250000,other,NA,62627372,11006233,allow,NA,pd,NA
mdp.39015040768312,1981,"A new dictionary of Kent dialect / Alan Major ; illustrated by Alan Major ; an augmented and expanded edition of ""A dictionary of the Kentish dialect, by W.D. Parish and W.F. Shaw, published in 1888.","Meresborough Books, 1981.",NA,Old English (ca. 450-1100),Old English,ancient language,olde1238,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic",-1.31,51.06,2250000,other,NA,9577636,82236262,deny,NA,ic,NA
mdp.39015014234234,1975,"English-Old English, Old English-English dictionary / edited by Gregory K. Jember, with John C. Carrell ... [et al.].","Westview Press, 1975.",NA,Old English,Old English,ancient language,olde1238,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic",-1.31,51.06,2250000,other,NA,1676406,75030928,deny,NA,ic,NA
mdp.49015002910116,1976,The student's dictionary of Anglo-Saxon / by Henry Sweet.,"Clarendon Press, 1976.",NA,Old English (ca. 450-1100),Old English,ancient language,olde1238,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, West Germanic, North Sea Germanic, Anglo-Frisian, Anglic",-1.31,51.06,2250000,other,NA,3432518,76151035,deny,NA,ic,NA
uc2.ark:/13960/t3nv9dn01,1779,"A dictionary of the Norman or Old French language; collected from such acts of Parliament, Parliament rolls, journals, acts of state, records, law books, antient historians, and manuscripts as related to this nation.  To which are added the laws of William, the Conqueror, with notes and references. By Robert Kelham","E. Brooke, 1779.",NA,Old French,Old French,ancient language,oldf1239,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil",1.11,48.8,16000000,other,NA,3951449,11011165,allow,NA,pd,NA
hvd.32044010376218,1843,"A dictionary, of the Norman or Old French language; collected from such acts of Parliament, Parliament rolls, journals, acts of state, records, law books, antient historians, and manuscripts, as relate to this nation, calculated to illustrate the rights and customs of former ages, the forms of laws and jurisprudence, the names of dignities and offices, of persons and places; and to render the reading of those records, books and manuscripts, which are written in that language, more easy; as well as to restore the true sense and meaning of many words, hitherto deemed quite obscure or mistranslated. By Robert Kelham.","T. & J. W. Johnson, 1843.",NA,Old French,Old French,ancient language,oldf1239,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil",1.11,48.8,16000000,other,NA,6276388,4021231,allow,NA,pd,NA
uva.x000393617,1967,A short Old French dictionary for students. With a foreword by John Orr.,Blackwell [c1967],NA,Old French,Old French,ancient language,oldf1239,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil",1.11,48.8,16000000,other,NA,17958512,NA,deny,NA,ic,NA
mdp.39015080870085,2006,"Old French-English dictionary / Alan Hindley, Frederick W. Langley, Brian J. Levy.","Cambridge University Press, 2006.",NA,Old French,Old French,ancient language,oldf1239,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance, Shifted Western Romance, Northwestern Shifted Romance, Gallo-Rhaetian, Oil",1.11,48.8,16000000,other,NA,85692946,2007270708,deny,NA,ic,NA
pacific.angkoriankhmer_jenner_oldk1249,2009,A Dictionary of Angkorian Khmer,"Pacific Linguistics, The Australian National University",Philip N. Jenner,Angkorian Khmer,Old Khmer,x-english,oldk1249,Eurasia,Austroasiatic,"Austroasiatic, Khmeric",103.866667,13.4125,17000000,other,NA,NA,NA,pdf,https://openresearch-repository.anu.edu.au/handle/1885/146750,NA,Copyright in this edition is vested with Pacific Linguistics
pacific.preangkoriankhmer_jenner_oldk1249,2009,A Dictionary of pre-Angkorian Khmer,"Pacific Linguistics, The Australian National University",Philip N. Jenner,Pre-angkorian Khmer,Old Khmer,x-english,oldk1249,Eurasia,Austroasiatic,"Austroasiatic, Khmeric",103.866667,13.4125,17000000,other,NA,NA,NA,pdf,https://openresearch-repository.anu.edu.au/bitstream/1885/146749/1/597%20Jenner.pdf,NA,Copyright in this edition is vested with Pacific Linguistics
mdp.39015037813410,1952,"A concise dictionary of old Icelandic, by Geir T. Zoëga.",The Clarendon Press [1952].,NA,Old Norse,Old Norse,ancient language,oldn1244,Eurasia,Indo-European,"Indo-European, Classical Indo-European, Germanic, Northwest Germanic, North Germanic, West Scandinavian",10.38,63.42,900000,other,NA,35617979,NA,deny,NA,ic,NA
